"","gene_id_go","gene_description","geneLink","GO"
"3380","Ptger3","prostaglandin E receptor 3","https://www.ncbi.nlm.nih.gov/gene/?term=24929","response to lipopolysaccharide"
"3381","Ptger3","prostaglandin E receptor 3","https://www.ncbi.nlm.nih.gov/gene/?term=24929","positive regulation of urine volume"
"3382","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","angiogenesis"
"3383","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","in utero embryonic development"
"3384","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of endothelial cell proliferation"
"3385","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","positive regulation of endothelial cell proliferation"
"3386","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","lymphangiogenesis"
"3387","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","blood vessel remodeling"
"3388","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","protein serine/threonine kinase activity"
"3389","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","transmembrane receptor protein serine/threonine kinase activity"
"3390","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","receptor signaling protein serine/threonine kinase activity"
"3391","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","transforming growth factor beta-activated receptor activity"
"3392","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","transforming growth factor beta receptor activity type I"
"3393","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","ATP binding"
"3394","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","integral component of plasma membrane"
"3395","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","regulation of transcription DNA-templated"
"3396","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","protein phosphorylation"
"3397","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of cell adhesion"
"3398","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","signal transduction"
"3399","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","transforming growth factor beta receptor signaling pathway"
"3400","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","blood circulation"
"3401","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","regulation of blood pressure"
"3402","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of cell proliferation"
"3403","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","cell surface"
"3404","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of endothelial cell migration"
"3405","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","positive regulation of pathway-restricted SMAD protein phosphorylation"
"3406","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","activin receptor activity type I"
"3407","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","protein kinase binding"
"3408","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","signal transduction by phosphorylation"
"3409","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of cell growth"
"3410","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of cell migration"
"3411","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","dendrite"
"3412","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","BMP signaling pathway"
"3413","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","positive regulation of BMP signaling pathway"
"3414","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","activin receptor signaling pathway"
"3415","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","wound healing spreading of epidermal cells"
"3416","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","neuronal cell body"
"3417","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of blood vessel endothelial cell migration"
"3418","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of endothelial cell differentiation"
"3419","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","positive regulation of endothelial cell differentiation"
"3420","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","positive regulation of angiogenesis"
"3421","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","positive regulation of transcription DNA-templated"
"3422","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","positive regulation of transcription from RNA polymerase II promoter"
"3423","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","SMAD binding"
"3424","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","metal ion binding"
"3425","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","activin binding"
"3426","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","blood vessel morphogenesis"
"3427","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","transforming growth factor beta binding"
"3428","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","protein heterooligomerization"
"3429","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of focal adhesion assembly"
"3430","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","lymphatic endothelial cell differentiation"
"3431","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","artery development"
"3432","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","venous blood vessel development"
"3433","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","endothelial tube morphogenesis"
"3434","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","retina vasculature development in camera-type eye"
"3435","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","cellular response to transforming growth factor beta stimulus"
"3436","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","cellular response to BMP stimulus"
"3437","Acvrl1","activin A receptor like type 1","https://www.ncbi.nlm.nih.gov/gene/?term=25237","negative regulation of DNA biosynthetic process"
"3438","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","liver development"
"3439","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","monooxygenase activity"
"3440","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","iron ion binding"
"3441","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","cellular_component"
"3442","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","endoplasmic reticulum membrane"
"3443","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen reduced flavin or flavoprotein as one donor and incorporation of one atom of oxygen"
"3444","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","heme binding"
"3445","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","oxidation-reduction process"
"3446","Cyp2d3","cytochrome P450 family 2 subfamily d polypeptide 3","https://www.ncbi.nlm.nih.gov/gene/?term=24303","aromatase activity"
"3447","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","aralkylamine N-acetyltransferase activity"
"3448","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","arylamine N-acetyltransferase activity"
"3449","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","cytoplasm"
"3450","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","N-terminal protein amino acid acetylation"
"3451","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","circadian rhythm"
"3452","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to light stimulus"
"3453","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","photoperiodism"
"3454","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to zinc ion"
"3455","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to organic cyclic compound"
"3456","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","melatonin biosynthetic process"
"3457","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to insulin"
"3458","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to cytokine"
"3459","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to prostaglandin E"
"3460","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","entrainment of circadian clock by photoperiod"
"3461","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to copper ion"
"3462","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","perinuclear region of cytoplasm"
"3463","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to corticosterone"
"3464","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to cAMP"
"3465","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","response to calcium ion"
"3466","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","cellular response to cAMP"
"3467","Aanat","aralkylamine N-acetyltransferase","https://www.ncbi.nlm.nih.gov/gene/?term=25120","14-3-3 protein binding"
"3468","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","zinc ion transmembrane transporter activity"
"3469","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","cytoplasm"
"3470","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","lysosomal membrane"
"3471","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","late endosome"
"3472","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","cation transport"
"3473","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","zinc ion transport"
"3474","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","cation transmembrane transporter activity"
"3475","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","endosome membrane"
"3476","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","integral component of membrane"
"3477","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","cytoplasmic membrane-bounded vesicle"
"3478","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","transmembrane transport"
"3479","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","positive regulation of sequestering of zinc ion"
"3480","Slc30a2","solute carrier family 30 member 2","https://www.ncbi.nlm.nih.gov/gene/?term=25362","zinc ion transmembrane transport"
"3481","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","neutrophil apoptotic process"
"3482","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","response to yeast"
"3483","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","hepatic immune response"
"3484","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","positive regulation of acute inflammatory response"
"3485","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","receptor binding"
"3486","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","cytokine activity"
"3487","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","interleukin-6 receptor binding"
"3488","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","extracellular space"
"3489","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","cell"
"3490","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","cytoplasm"
"3491","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","interleukin-6 receptor complex"
"3492","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","negative regulation of protein kinase activity"
"3493","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","acute-phase response"
"3494","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","inflammatory response"
"3495","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","aging"
"3496","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","growth factor activity"
"3497","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","positive regulation of cell proliferation"
"3498","Il6","interleukin 6","https://www.ncbi.nlm.nih.gov/gene/?term=24498","negative regulation of cell proliferation"
